created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,display_text_range,extended_tweet,possibly_sensitive,extended_entities
Fri Aug 27 19:37:37 +0000 2021,1431340143986806788,1431340143986806788,RT @SKhan33087288: Justice delayed is Justice denied! @ImranKhanPTI We want #JusticeForNoor &amp; all the other countless Women of #Pakistan wh…,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 2885521682, 'id_str': '2885521682', 'name': 'Sadaf Aziz', 'screen_name': 'SadafAziz88', 'location': None, 'url': None, 'description': 'A proud Pakistani.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 64, 'friends_count': 294, 'listed_count': 1, 'favourites_count': 1137, 'statuses_count': 324, 'created_at': 'Fri Oct 31 17:52:29 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1397586059526033410/P36GCj3Z_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1397586059526033410/P36GCj3Z_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2885521682/1414778795', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Thu Aug 26 12:34:28 +0000 2021', 'id': 1430871263405293575, 'id_str': '1430871263405293575', 'text': 'Justice delayed is Justice denied! @ImranKhanPTI We want #JusticeForNoor &amp; all the other countless Women of… https://t.co/z9rxz3y2s7', 'display_text_range': [0, 140], 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1428046860040740868, 'id_str': '1428046860040740868', 'name': 'SKhan', 'screen_name': 'SKhan33087288', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 42, 'friends_count': 61, 'listed_count': 0, 'favourites_count': 5834, 'statuses_count': 5436, 'created_at': 'Wed Aug 18 17:31:30 +0000 2021', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1441083435594903555/_0OaWXcw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1441083435594903555/_0OaWXcw_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'quoted_status_id': 1421786902550573058, 'quoted_status_id_str': '1421786902550573058', 'quoted_status': {'created_at': 'Sun Aug 01 10:56:27 +0000 2021', 'id': 1421786902550573058, 'id_str': '1421786902550573058', 'text': 'Prime Minister on #NoorMukaddam case 👇🏻\nQatil bachnay nhi laga, says PM. \n\nhttps://t.co/A9VmuhQuu5', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1165135472601047040, 'id_str': '1165135472601047040', 'name': 'Jawaria', 'screen_name': 'Sandhaus_', 'location': 'Lahore, 🇵🇰', 'url': 'https://youtube.com/channel/UC1By4tyRmemo7NcHdq7l5Gw', 'description': 'Die Hoffnung lebt ✌🏻', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1083, 'friends_count': 714, 'listed_count': 2, 'favourites_count': 26859, 'statuses_count': 19304, 'created_at': 'Sat Aug 24 05:35:46 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1458938739561046020/y35fbW7O_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1458938739561046020/y35fbW7O_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1165135472601047040/1582718061', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 6, 'reply_count': 4, 'retweet_count': 9, 'favorite_count': 26, 'entities': {'hashtags': [{'text': 'NoorMukaddam', 'indices': [18, 31]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1421784385083387911, 'id_str': '1421784385083387911', 'indices': [75, 98], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1421784385083387911/pu/img/Hcy4NHYs1oDYb1EF.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1421784385083387911/pu/img/Hcy4NHYs1oDYb1EF.jpg', 'url': 'https://t.co/A9VmuhQuu5', 'display_url': 'pic.twitter.com/A9VmuhQuu5', 'expanded_url': 'https://twitter.com/VirkSh786/status/1421784582702182405/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 555, 'resize': 'fit'}, 'small': {'w': 680, 'h': 315, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 592, 'resize': 'fit'}}, 'source_status_id': 1421784582702182405, 'source_status_id_str': '1421784582702182405', 'source_user_id': 3301929202, 'source_user_id_str': '3301929202'}]}, 'extended_entities': {'media': [{'id': 1421784385083387911, 'id_str': '1421784385083387911', 'indices': [75, 98], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1421784385083387911/pu/img/Hcy4NHYs1oDYb1EF.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1421784385083387911/pu/img/Hcy4NHYs1oDYb1EF.jpg', 'url': 'https://t.co/A9VmuhQuu5', 'display_url': 'pic.twitter.com/A9VmuhQuu5', 'expanded_url': 'https://twitter.com/VirkSh786/status/1421784582702182405/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [80, 37], 'duration_millis': 77827, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1421784385083387911/pu/pl/p8CdHyf-lUI-g83c.m3u8?tag=12&container=fmp4'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1421784385083387911/pu/vid/582x270/LhOE5Tph0mNe1T_Q.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1421784385083387911/pu/vid/778x360/hguHfvHa_4Xa-aKv.mp4?tag=12'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1421784385083387911/pu/vid/1280x592/cRXMXFAAz3A2LFXQ.mp4?tag=12'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 555, 'resize': 'fit'}, 'small': {'w': 680, 'h': 315, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 592, 'resize': 'fit'}}, 'source_status_id': 1421784582702182405, 'source_status_id_str': '1421784582702182405', 'source_user_id': 3301929202, 'source_user_id_str': '3301929202'}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}, 'quoted_status_permalink': {'url': 'https://t.co/lwS6HyUR0Y', 'expanded': 'https://twitter.com/Sandhaus_/status/1421786902550573058', 'display': 'twitter.com/Sandhaus_/stat…'}, 'is_quote_status': True, 'extended_tweet': {'full_text': 'Justice delayed is Justice denied! @ImranKhanPTI We want #JusticeForNoor &amp; all the other countless Women of #Pakistan who have been subjected to severe injustice. #noormuqaddam #justiceforquratulain #justiceforsaima #justicefornaseembibi #domesticviolencebill https://t.co/lwS6HyUR0Y', 'display_text_range': [0, 263], 'entities': {'hashtags': [{'text': 'JusticeForNoor', 'indices': [57, 72]}, {'text': 'Pakistan', 'indices': [112, 121]}, {'text': 'noormuqaddam', 'indices': [167, 180]}, {'text': 'justiceforquratulain', 'indices': [181, 202]}, {'text': 'justiceforsaima', 'indices': [203, 219]}, {'text': 'justicefornaseembibi', 'indices': [220, 241]}, {'text': 'domesticviolencebill', 'indices': [242, 263]}], 'urls': [{'url': 'https://t.co/lwS6HyUR0Y', 'expanded_url': 'https://twitter.com/Sandhaus_/status/1421786902550573058', 'display_url': 'twitter.com/Sandhaus_/stat…', 'indices': [264, 287]}], 'user_mentions': [{'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': 122453931, 'id_str': '122453931', 'indices': [35, 48]}], 'symbols': []}}, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 4, 'favorite_count': 9, 'entities': {'hashtags': [{'text': 'JusticeForNoor', 'indices': [57, 72]}], 'urls': [{'url': 'https://t.co/z9rxz3y2s7', 'expanded_url': 'https://twitter.com/i/web/status/1430871263405293575', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [113, 136]}], 'user_mentions': [{'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': 122453931, 'id_str': '122453931', 'indices': [35, 48]}], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",1.421786902550573e+18,1421786902550573058,"{'created_at': 'Sun Aug 01 10:56:27 +0000 2021', 'id': 1421786902550573058, 'id_str': '1421786902550573058', 'text': 'Prime Minister on #NoorMukaddam case 👇🏻\nQatil bachnay nhi laga, says PM. \n\nhttps://t.co/A9VmuhQuu5', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1165135472601047040, 'id_str': '1165135472601047040', 'name': 'Jawaria', 'screen_name': 'Sandhaus_', 'location': 'Lahore, 🇵🇰', 'url': 'https://youtube.com/channel/UC1By4tyRmemo7NcHdq7l5Gw', 'description': 'Die Hoffnung lebt ✌🏻', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 1083, 'friends_count': 714, 'listed_count': 2, 'favourites_count': 26859, 'statuses_count': 19304, 'created_at': 'Sat Aug 24 05:35:46 +0000 2019', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1458938739561046020/y35fbW7O_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1458938739561046020/y35fbW7O_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1165135472601047040/1582718061', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'quote_count': 6, 'reply_count': 4, 'retweet_count': 9, 'favorite_count': 26, 'entities': {'hashtags': [{'text': 'NoorMukaddam', 'indices': [18, 31]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1421784385083387911, 'id_str': '1421784385083387911', 'indices': [75, 98], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1421784385083387911/pu/img/Hcy4NHYs1oDYb1EF.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1421784385083387911/pu/img/Hcy4NHYs1oDYb1EF.jpg', 'url': 'https://t.co/A9VmuhQuu5', 'display_url': 'pic.twitter.com/A9VmuhQuu5', 'expanded_url': 'https://twitter.com/VirkSh786/status/1421784582702182405/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 555, 'resize': 'fit'}, 'small': {'w': 680, 'h': 315, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 592, 'resize': 'fit'}}, 'source_status_id': 1421784582702182405, 'source_status_id_str': '1421784582702182405', 'source_user_id': 3301929202, 'source_user_id_str': '3301929202'}]}, 'extended_entities': {'media': [{'id': 1421784385083387911, 'id_str': '1421784385083387911', 'indices': [75, 98], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1421784385083387911/pu/img/Hcy4NHYs1oDYb1EF.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1421784385083387911/pu/img/Hcy4NHYs1oDYb1EF.jpg', 'url': 'https://t.co/A9VmuhQuu5', 'display_url': 'pic.twitter.com/A9VmuhQuu5', 'expanded_url': 'https://twitter.com/VirkSh786/status/1421784582702182405/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [80, 37], 'duration_millis': 77827, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1421784385083387911/pu/pl/p8CdHyf-lUI-g83c.m3u8?tag=12&container=fmp4'}, {'bitrate': 256000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1421784385083387911/pu/vid/582x270/LhOE5Tph0mNe1T_Q.mp4?tag=12'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1421784385083387911/pu/vid/778x360/hguHfvHa_4Xa-aKv.mp4?tag=12'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1421784385083387911/pu/vid/1280x592/cRXMXFAAz3A2LFXQ.mp4?tag=12'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 555, 'resize': 'fit'}, 'small': {'w': 680, 'h': 315, 'resize': 'fit'}, 'large': {'w': 1280, 'h': 592, 'resize': 'fit'}}, 'source_status_id': 1421784582702182405, 'source_status_id_str': '1421784582702182405', 'source_user_id': 3301929202, 'source_user_id_str': '3301929202'}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}","{'url': 'https://t.co/lwS6HyUR0Y', 'expanded': 'https://twitter.com/Sandhaus_/status/1421786902550573058', 'display': 'twitter.com/Sandhaus_/stat…'}",True,0,0,0,0,"{'hashtags': [{'text': 'JusticeForNoor', 'indices': [76, 91]}, {'text': 'Pakistan', 'indices': [131, 140]}], 'urls': [], 'user_mentions': [{'screen_name': 'SKhan33087288', 'name': 'SKhan', 'id': 1428046860040740868, 'id_str': '1428046860040740868', 'indices': [3, 17]}, {'screen_name': 'ImranKhanPTI', 'name': 'Imran Khan', 'id': 122453931, 'id_str': '122453931', 'indices': [54, 67]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,
