created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,display_text_range,extended_tweet,possibly_sensitive,extended_entities
Tue Aug 03 21:16:38 +0000 2021,1422667750581936128,1422667750581936128,RT @sawaal_taslees: 1. @SAIMA_____ mother was murdered by Raza Ali who is on the run since July 3. It has been a month since @KP_Police1 fo…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 3059939628, 'id_str': '3059939628', 'name': 'adil khan', 'screen_name': 'adilk12331', 'location': 'Swat Pakistan', 'url': None, 'description': '#justiceforsaima\n#HangRazaAli', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 51, 'friends_count': 175, 'listed_count': 0, 'favourites_count': 1161, 'statuses_count': 953, 'created_at': 'Tue Mar 03 14:45:01 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1233651183606280193/prRDTxE2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1233651183606280193/prRDTxE2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3059939628/1628793223', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Tue Aug 03 13:36:00 +0000 2021', 'id': 1422551830907834370, 'id_str': '1422551830907834370', 'text': '1. @SAIMA_____ mother was murdered by Raza Ali who is on the run since July 3. It has been a month since… https://t.co/nkHgJVtU2m', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1259145528320962562, 'id_str': '1259145528320962562', 'name': 'Fatima', 'screen_name': 'sawaal_taslees', 'location': 'Pakistan', 'url': None, 'description': 'Independent Researcher • Author • Communication Graduate • Against Femicide/Shia Genocide • Pluralist • Identity Fluid • All for PRIDE', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 561, 'friends_count': 171, 'listed_count': 3, 'favourites_count': 9662, 'statuses_count': 4487, 'created_at': 'Sat May 09 15:37:56 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1465756109298225158/_fpXm2qX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1465756109298225158/_fpXm2qX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1259145528320962562/1628869435', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': '1. @SAIMA_____ mother was murdered by Raza Ali who is on the run since July 3. It has been a month since @KP_Police1 formulated a ""team"" to investigate but has failed to even arrest Raza Ali. Care to update us? @PeshawarCCPO @AbbasAhsan @DCPeshawar #justiceforsaima #arrestrazaali', 'display_text_range': [0, 280], 'entities': {'hashtags': [{'text': 'justiceforsaima', 'indices': [249, 265]}, {'text': 'arrestrazaali', 'indices': [266, 280]}], 'urls': [], 'user_mentions': [{'screen_name': 'SAIMA_____', 'name': 'SAIMA', 'id': 3139258592, 'id_str': '3139258592', 'indices': [3, 14]}, {'screen_name': 'KP_Police1', 'name': 'KP Police', 'id': 914901051173679105, 'id_str': '914901051173679105', 'indices': [105, 116]}, {'screen_name': 'PeshawarCCPO', 'name': 'Capital City Police Peshawar', 'id': 4792161383, 'id_str': '4792161383', 'indices': [211, 224]}, {'screen_name': 'AbbasAhsan', 'name': 'Abbas Ahsan', 'id': 180958019, 'id_str': '180958019', 'indices': [225, 236]}, {'screen_name': 'DCPeshawar', 'name': 'Deputy Commissioner Peshawar', 'id': 3190645208, 'id_str': '3190645208', 'indices': [237, 248]}], 'symbols': []}}, 'quote_count': 2, 'reply_count': 2, 'retweet_count': 10, 'favorite_count': 16, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/nkHgJVtU2m', 'expanded_url': 'https://twitter.com/i/web/status/1422551830907834370', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}], 'user_mentions': [{'screen_name': 'SAIMA_____', 'name': 'SAIMA', 'id': 3139258592, 'id_str': '3139258592', 'indices': [3, 14]}], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'sawaal_taslees', 'name': 'Fatima', 'id': 1259145528320962562, 'id_str': '1259145528320962562', 'indices': [3, 18]}, {'screen_name': 'SAIMA_____', 'name': 'SAIMA', 'id': 3139258592, 'id_str': '3139258592', 'indices': [23, 34]}, {'screen_name': 'KP_Police1', 'name': 'KP Police', 'id': 914901051173679105, 'id_str': '914901051173679105', 'indices': [125, 136]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,,,,,
Tue Aug 03 21:16:24 +0000 2021,1422667694483116032,1422667694483116032,RT @sawaal_taslees: 2. @PeshawarCCPO @AbbasAhsan @KP_Police1 @DCPeshawar @igpkp_official The respected organization cannot label our questi…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 3059939628, 'id_str': '3059939628', 'name': 'adil khan', 'screen_name': 'adilk12331', 'location': 'Swat Pakistan', 'url': None, 'description': '#justiceforsaima\n#HangRazaAli', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 51, 'friends_count': 175, 'listed_count': 0, 'favourites_count': 1161, 'statuses_count': 953, 'created_at': 'Tue Mar 03 14:45:01 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1233651183606280193/prRDTxE2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1233651183606280193/prRDTxE2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3059939628/1628793223', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Tue Aug 03 13:38:21 +0000 2021', 'id': 1422552421360865294, 'id_str': '1422552421360865294', 'text': '2. @PeshawarCCPO @AbbasAhsan @KP_Police1 @DCPeshawar @igpkp_official The respected organization cannot label our qu… https://t.co/fhxu4mFnrs', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': True, 'in_reply_to_status_id': 1422551830907834370, 'in_reply_to_status_id_str': '1422551830907834370', 'in_reply_to_user_id': 1259145528320962562, 'in_reply_to_user_id_str': '1259145528320962562', 'in_reply_to_screen_name': 'sawaal_taslees', 'user': {'id': 1259145528320962562, 'id_str': '1259145528320962562', 'name': 'Fatima', 'screen_name': 'sawaal_taslees', 'location': 'Pakistan', 'url': None, 'description': 'Independent Researcher • Author • Communication Graduate • Against Femicide/Shia Genocide • Pluralist • Identity Fluid • All for PRIDE', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 561, 'friends_count': 171, 'listed_count': 3, 'favourites_count': 9662, 'statuses_count': 4487, 'created_at': 'Sat May 09 15:37:56 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1465756109298225158/_fpXm2qX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1465756109298225158/_fpXm2qX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1259145528320962562/1628869435', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': '2. @PeshawarCCPO @AbbasAhsan @KP_Police1 @DCPeshawar @igpkp_official The respected organization cannot label our questioning as ""defamation"" \'cause you\'ve lost the right by failing to deliver what you promised/by failing to #ArrestRazaAli \n#justiceForSaima', 'display_text_range': [0, 256], 'entities': {'hashtags': [{'text': 'ArrestRazaAli', 'indices': [224, 238]}, {'text': 'justiceForSaima', 'indices': [240, 256]}], 'urls': [], 'user_mentions': [{'screen_name': 'PeshawarCCPO', 'name': 'Capital City Police Peshawar', 'id': 4792161383, 'id_str': '4792161383', 'indices': [3, 16]}, {'screen_name': 'AbbasAhsan', 'name': 'Abbas Ahsan', 'id': 180958019, 'id_str': '180958019', 'indices': [17, 28]}, {'screen_name': 'KP_Police1', 'name': 'KP Police', 'id': 914901051173679105, 'id_str': '914901051173679105', 'indices': [29, 40]}, {'screen_name': 'DCPeshawar', 'name': 'Deputy Commissioner Peshawar', 'id': 3190645208, 'id_str': '3190645208', 'indices': [41, 52]}, {'screen_name': 'igpkp_official', 'name': 'igpkp_official', 'id': 1214117546523152384, 'id_str': '1214117546523152384', 'indices': [53, 68]}], 'symbols': []}}, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 5, 'favorite_count': 6, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/fhxu4mFnrs', 'expanded_url': 'https://twitter.com/i/web/status/1422552421360865294', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'PeshawarCCPO', 'name': 'Capital City Police Peshawar', 'id': 4792161383, 'id_str': '4792161383', 'indices': [3, 16]}, {'screen_name': 'AbbasAhsan', 'name': 'Abbas Ahsan', 'id': 180958019, 'id_str': '180958019', 'indices': [17, 28]}, {'screen_name': 'KP_Police1', 'name': 'KP Police', 'id': 914901051173679105, 'id_str': '914901051173679105', 'indices': [29, 40]}, {'screen_name': 'DCPeshawar', 'name': 'Deputy Commissioner Peshawar', 'id': 3190645208, 'id_str': '3190645208', 'indices': [41, 52]}, {'screen_name': 'igpkp_official', 'name': 'igpkp_official', 'id': 1214117546523152384, 'id_str': '1214117546523152384', 'indices': [53, 68]}], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'sawaal_taslees', 'name': 'Fatima', 'id': 1259145528320962562, 'id_str': '1259145528320962562', 'indices': [3, 18]}, {'screen_name': 'PeshawarCCPO', 'name': 'Capital City Police Peshawar', 'id': 4792161383, 'id_str': '4792161383', 'indices': [23, 36]}, {'screen_name': 'AbbasAhsan', 'name': 'Abbas Ahsan', 'id': 180958019, 'id_str': '180958019', 'indices': [37, 48]}, {'screen_name': 'KP_Police1', 'name': 'KP Police', 'id': 914901051173679105, 'id_str': '914901051173679105', 'indices': [49, 60]}, {'screen_name': 'DCPeshawar', 'name': 'Deputy Commissioner Peshawar', 'id': 3190645208, 'id_str': '3190645208', 'indices': [61, 72]}, {'screen_name': 'igpkp_official', 'name': 'igpkp_official', 'id': 1214117546523152384, 'id_str': '1214117546523152384', 'indices': [73, 88]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,,,,,
Tue Aug 03 21:16:16 +0000 2021,1422667659443908611,1422667659443908611,RT @sawaal_taslees: 4. @PeshawarCCPO @AbbasAhsan @KP_Police1 The respected organization and it's official should not be rage tweeting to cl…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 3059939628, 'id_str': '3059939628', 'name': 'adil khan', 'screen_name': 'adilk12331', 'location': 'Swat Pakistan', 'url': None, 'description': '#justiceforsaima\n#HangRazaAli', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 51, 'friends_count': 175, 'listed_count': 0, 'favourites_count': 1161, 'statuses_count': 953, 'created_at': 'Tue Mar 03 14:45:01 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1233651183606280193/prRDTxE2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1233651183606280193/prRDTxE2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3059939628/1628793223', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Tue Aug 03 13:42:09 +0000 2021', 'id': 1422553375825072133, 'id_str': '1422553375825072133', 'text': ""4. @PeshawarCCPO @AbbasAhsan @KP_Police1 The respected organization and it's official should not be rage tweeting t… https://t.co/dP20PC06kQ"", 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': True, 'in_reply_to_status_id': 1422553025667813386, 'in_reply_to_status_id_str': '1422553025667813386', 'in_reply_to_user_id': 1259145528320962562, 'in_reply_to_user_id_str': '1259145528320962562', 'in_reply_to_screen_name': 'sawaal_taslees', 'user': {'id': 1259145528320962562, 'id_str': '1259145528320962562', 'name': 'Fatima', 'screen_name': 'sawaal_taslees', 'location': 'Pakistan', 'url': None, 'description': 'Independent Researcher • Author • Communication Graduate • Against Femicide/Shia Genocide • Pluralist • Identity Fluid • All for PRIDE', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 561, 'friends_count': 171, 'listed_count': 3, 'favourites_count': 9662, 'statuses_count': 4487, 'created_at': 'Sat May 09 15:37:56 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1465756109298225158/_fpXm2qX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1465756109298225158/_fpXm2qX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1259145528320962562/1628869435', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': ""4. @PeshawarCCPO @AbbasAhsan @KP_Police1 The respected organization and it's official should not be rage tweeting to clear their positions after reading the thread because we all know that you have clearly failed to deliver. #justiceforsaima #arreastrazaali"", 'display_text_range': [0, 257], 'entities': {'hashtags': [{'text': 'justiceforsaima', 'indices': [225, 241]}, {'text': 'arreastrazaali', 'indices': [242, 257]}], 'urls': [], 'user_mentions': [{'screen_name': 'PeshawarCCPO', 'name': 'Capital City Police Peshawar', 'id': 4792161383, 'id_str': '4792161383', 'indices': [3, 16]}, {'screen_name': 'AbbasAhsan', 'name': 'Abbas Ahsan', 'id': 180958019, 'id_str': '180958019', 'indices': [17, 28]}, {'screen_name': 'KP_Police1', 'name': 'KP Police', 'id': 914901051173679105, 'id_str': '914901051173679105', 'indices': [29, 40]}], 'symbols': []}}, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 4, 'favorite_count': 6, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/dP20PC06kQ', 'expanded_url': 'https://twitter.com/i/web/status/1422553375825072133', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'PeshawarCCPO', 'name': 'Capital City Police Peshawar', 'id': 4792161383, 'id_str': '4792161383', 'indices': [3, 16]}, {'screen_name': 'AbbasAhsan', 'name': 'Abbas Ahsan', 'id': 180958019, 'id_str': '180958019', 'indices': [17, 28]}, {'screen_name': 'KP_Police1', 'name': 'KP Police', 'id': 914901051173679105, 'id_str': '914901051173679105', 'indices': [29, 40]}], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'sawaal_taslees', 'name': 'Fatima', 'id': 1259145528320962562, 'id_str': '1259145528320962562', 'indices': [3, 18]}, {'screen_name': 'PeshawarCCPO', 'name': 'Capital City Police Peshawar', 'id': 4792161383, 'id_str': '4792161383', 'indices': [23, 36]}, {'screen_name': 'AbbasAhsan', 'name': 'Abbas Ahsan', 'id': 180958019, 'id_str': '180958019', 'indices': [37, 48]}, {'screen_name': 'KP_Police1', 'name': 'KP Police', 'id': 914901051173679105, 'id_str': '914901051173679105', 'indices': [49, 60]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,,,,,
Tue Aug 03 21:16:10 +0000 2021,1422667635167309828,1422667635167309828,RT @sawaal_taslees: 5. We'll continue to question the ethos of your @KP_Police1 department 'cause the current situation implies that you ar…,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 3059939628, 'id_str': '3059939628', 'name': 'adil khan', 'screen_name': 'adilk12331', 'location': 'Swat Pakistan', 'url': None, 'description': '#justiceforsaima\n#HangRazaAli', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 51, 'friends_count': 175, 'listed_count': 0, 'favourites_count': 1161, 'statuses_count': 953, 'created_at': 'Tue Mar 03 14:45:01 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'E81C4F', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1233651183606280193/prRDTxE2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1233651183606280193/prRDTxE2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3059939628/1628793223', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Tue Aug 03 13:44:59 +0000 2021', 'id': 1422554089402011656, 'id_str': '1422554089402011656', 'text': ""5. We'll continue to question the ethos of your @KP_Police1 department 'cause the current situation implies that yo… https://t.co/JIt94cCUvl"", 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'truncated': True, 'in_reply_to_status_id': 1422553375825072133, 'in_reply_to_status_id_str': '1422553375825072133', 'in_reply_to_user_id': 1259145528320962562, 'in_reply_to_user_id_str': '1259145528320962562', 'in_reply_to_screen_name': 'sawaal_taslees', 'user': {'id': 1259145528320962562, 'id_str': '1259145528320962562', 'name': 'Fatima', 'screen_name': 'sawaal_taslees', 'location': 'Pakistan', 'url': None, 'description': 'Independent Researcher • Author • Communication Graduate • Against Femicide/Shia Genocide • Pluralist • Identity Fluid • All for PRIDE', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 561, 'friends_count': 171, 'listed_count': 3, 'favourites_count': 9662, 'statuses_count': 4487, 'created_at': 'Sat May 09 15:37:56 +0000 2020', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1465756109298225158/_fpXm2qX_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1465756109298225158/_fpXm2qX_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1259145528320962562/1628869435', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': ""5. We'll continue to question the ethos of your @KP_Police1 department 'cause the current situation implies that you are giving an escape to Raza Ali as he was a police constable! No one likes to be held accountable but as public servants, you're liable to answer #justiceforsaima"", 'display_text_range': [0, 280], 'entities': {'hashtags': [{'text': 'justiceforsaima', 'indices': [264, 280]}], 'urls': [], 'user_mentions': [{'screen_name': 'KP_Police1', 'name': 'KP Police', 'id': 914901051173679105, 'id_str': '914901051173679105', 'indices': [48, 59]}], 'symbols': []}}, 'quote_count': 0, 'reply_count': 1, 'retweet_count': 5, 'favorite_count': 7, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/JIt94cCUvl', 'expanded_url': 'https://twitter.com/i/web/status/1422554089402011656', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [{'screen_name': 'KP_Police1', 'name': 'KP Police', 'id': 914901051173679105, 'id_str': '914901051173679105', 'indices': [48, 59]}], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'sawaal_taslees', 'name': 'Fatima', 'id': 1259145528320962562, 'id_str': '1259145528320962562', 'indices': [3, 18]}, {'screen_name': 'KP_Police1', 'name': 'KP Police', 'id': 914901051173679105, 'id_str': '914901051173679105', 'indices': [68, 79]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,,,,,
