created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,extended_tweet,display_text_range,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,possibly_sensitive,extended_entities
Fri Aug 20 23:41:37 +0000 2021,1428864831227154433,1428864831227154433,"RT @maheenghani_: Today marks one month since NoorMukadam was brutally taken from this world. Let’s continue to fight for her, let’s contin…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 391862223, 'id_str': '391862223', 'name': 'shawarma', 'screen_name': 'UdaasRooh_', 'location': 'Lahore, Pakistan', 'url': None, 'description': ""Don't be rood"", 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 244, 'friends_count': 155, 'listed_count': 1, 'favourites_count': 33974, 'statuses_count': 15574, 'created_at': 'Sun Oct 16 06:30:25 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '4400FF', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1391234079509598209/_zQBWhlg_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1391234079509598209/_zQBWhlg_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/391862223/1497878650', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Fri Aug 20 11:13:08 +0000 2021', 'id': 1428676469304315904, 'id_str': '1428676469304315904', 'text': 'Today marks one month since NoorMukadam was brutally taken from this world. Let’s continue to fight for her, let’s… https://t.co/dQ03uCWU34', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 103251650, 'id_str': '103251650', 'name': 'Maheen Ghani', 'screen_name': 'maheenghani_', 'location': 'Lahore, Pakistan', 'url': 'https://instagram.com/mgbeautyandhealth?igshid=8qhvv953c97a', 'description': 'Fiercely opinionated- Focused on creating awareness on Mental Health/Healing & Women Empowerment.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 60837, 'friends_count': 85, 'listed_count': 130, 'favourites_count': 7926, 'statuses_count': 9699, 'created_at': 'Sat Jan 09 11:42:22 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'ABA4AB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'B80E4A', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1457704416321093636/pGE9qWQT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1457704416321093636/pGE9qWQT_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'Today marks one month since NoorMukadam was brutally taken from this world. Let’s continue to fight for her, let’s continue to stand against the voices that want to silence us. Let’s get louder and demand justice and protection for women! Prayers for her family #JusticeForNoor', 'display_text_range': [0, 277], 'entities': {'hashtags': [{'text': 'JusticeForNoor', 'indices': [262, 277]}], 'urls': [], 'user_mentions': [], 'symbols': []}}, 'quote_count': 6, 'reply_count': 7, 'retweet_count': 132, 'favorite_count': 436, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/dQ03uCWU34', 'expanded_url': 'https://twitter.com/i/web/status/1428676469304315904', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'maheenghani_', 'name': 'Maheen Ghani', 'id': 103251650, 'id_str': '103251650', 'indices': [3, 16]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,,,,,
Fri Aug 20 23:20:41 +0000 2021,1428859564443774988,1428859564443774988,"RT @maheenghani_: Today marks one month since NoorMukadam was brutally taken from this world. Let’s continue to fight for her, let’s contin…","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 2370881816, 'id_str': '2370881816', 'name': 'Saad Alam Khan', 'screen_name': 'Saad_Alam_Khan', 'location': None, 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 105, 'friends_count': 584, 'listed_count': 1, 'favourites_count': 77662, 'statuses_count': 12314, 'created_at': 'Mon Mar 03 20:03:28 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '0B4D2D', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1467922887231352835/Kj37wZXz_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1467922887231352835/Kj37wZXz_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2370881816/1568024446', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Fri Aug 20 11:13:08 +0000 2021', 'id': 1428676469304315904, 'id_str': '1428676469304315904', 'text': 'Today marks one month since NoorMukadam was brutally taken from this world. Let’s continue to fight for her, let’s… https://t.co/dQ03uCWU34', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 103251650, 'id_str': '103251650', 'name': 'Maheen Ghani', 'screen_name': 'maheenghani_', 'location': 'Lahore, Pakistan', 'url': 'https://instagram.com/mgbeautyandhealth?igshid=8qhvv953c97a', 'description': 'Fiercely opinionated- Focused on creating awareness on Mental Health/Healing & Women Empowerment.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 60837, 'friends_count': 85, 'listed_count': 130, 'favourites_count': 7926, 'statuses_count': 9699, 'created_at': 'Sat Jan 09 11:42:22 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'ABA4AB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'B80E4A', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1457704416321093636/pGE9qWQT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1457704416321093636/pGE9qWQT_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'Today marks one month since NoorMukadam was brutally taken from this world. Let’s continue to fight for her, let’s continue to stand against the voices that want to silence us. Let’s get louder and demand justice and protection for women! Prayers for her family #JusticeForNoor', 'display_text_range': [0, 277], 'entities': {'hashtags': [{'text': 'JusticeForNoor', 'indices': [262, 277]}], 'urls': [], 'user_mentions': [], 'symbols': []}}, 'quote_count': 6, 'reply_count': 7, 'retweet_count': 132, 'favorite_count': 436, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/dQ03uCWU34', 'expanded_url': 'https://twitter.com/i/web/status/1428676469304315904', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'maheenghani_', 'name': 'Maheen Ghani', 'id': 103251650, 'id_str': '103251650', 'indices': [3, 16]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,,,,,
Fri Aug 20 22:59:03 +0000 2021,1428854120216211462,1428854120216211462,"RT @maheenghani_: Today marks one month since NoorMukadam was brutally taken from this world. Let’s continue to fight for her, let’s contin…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1408111321837543425, 'id_str': '1408111321837543425', 'name': 'Tehniyat Lodhi', 'screen_name': 'LodhiTehniyat', 'location': 'Islamabad, Pakistan', 'url': None, 'description': 'No this isnt a dream, its reality.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 57, 'friends_count': 257, 'listed_count': 0, 'favourites_count': 254, 'statuses_count': 242, 'created_at': 'Thu Jun 24 17:14:44 +0000 2021', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1418584658741235714/EPiTuYId_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1418584658741235714/EPiTuYId_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Fri Aug 20 11:13:08 +0000 2021', 'id': 1428676469304315904, 'id_str': '1428676469304315904', 'text': 'Today marks one month since NoorMukadam was brutally taken from this world. Let’s continue to fight for her, let’s… https://t.co/dQ03uCWU34', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 103251650, 'id_str': '103251650', 'name': 'Maheen Ghani', 'screen_name': 'maheenghani_', 'location': 'Lahore, Pakistan', 'url': 'https://instagram.com/mgbeautyandhealth?igshid=8qhvv953c97a', 'description': 'Fiercely opinionated- Focused on creating awareness on Mental Health/Healing & Women Empowerment.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 60837, 'friends_count': 85, 'listed_count': 130, 'favourites_count': 7926, 'statuses_count': 9699, 'created_at': 'Sat Jan 09 11:42:22 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'ABA4AB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'B80E4A', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1457704416321093636/pGE9qWQT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1457704416321093636/pGE9qWQT_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'Today marks one month since NoorMukadam was brutally taken from this world. Let’s continue to fight for her, let’s continue to stand against the voices that want to silence us. Let’s get louder and demand justice and protection for women! Prayers for her family #JusticeForNoor', 'display_text_range': [0, 277], 'entities': {'hashtags': [{'text': 'JusticeForNoor', 'indices': [262, 277]}], 'urls': [], 'user_mentions': [], 'symbols': []}}, 'quote_count': 6, 'reply_count': 7, 'retweet_count': 132, 'favorite_count': 436, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/dQ03uCWU34', 'expanded_url': 'https://twitter.com/i/web/status/1428676469304315904', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'maheenghani_', 'name': 'Maheen Ghani', 'id': 103251650, 'id_str': '103251650', 'indices': [3, 16]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,,,,,
Fri Aug 20 22:35:45 +0000 2021,1428848254922469376,1428848254922469376,"RT @maheenghani_: Today marks one month since NoorMukadam was brutally taken from this world. Let’s continue to fight for her, let’s contin…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1961502746, 'id_str': '1961502746', 'name': 'Alizously', 'screen_name': 'aliza__shah', 'location': 'Karachi , Pakistan', 'url': None, 'description': '|Fashion Designer| Event Stylist |AIFD| 🎓', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 237, 'friends_count': 131, 'listed_count': 0, 'favourites_count': 980, 'statuses_count': 712, 'created_at': 'Mon Oct 14 23:31:07 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1428043900233687042/q-ePGwet_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1428043900233687042/q-ePGwet_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Fri Aug 20 11:13:08 +0000 2021', 'id': 1428676469304315904, 'id_str': '1428676469304315904', 'text': 'Today marks one month since NoorMukadam was brutally taken from this world. Let’s continue to fight for her, let’s… https://t.co/dQ03uCWU34', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 103251650, 'id_str': '103251650', 'name': 'Maheen Ghani', 'screen_name': 'maheenghani_', 'location': 'Lahore, Pakistan', 'url': 'https://instagram.com/mgbeautyandhealth?igshid=8qhvv953c97a', 'description': 'Fiercely opinionated- Focused on creating awareness on Mental Health/Healing & Women Empowerment.', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 60837, 'friends_count': 85, 'listed_count': 130, 'favourites_count': 7926, 'statuses_count': 9699, 'created_at': 'Sat Jan 09 11:42:22 +0000 2010', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'ABA4AB', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': 'B80E4A', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1457704416321093636/pGE9qWQT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1457704416321093636/pGE9qWQT_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'Today marks one month since NoorMukadam was brutally taken from this world. Let’s continue to fight for her, let’s continue to stand against the voices that want to silence us. Let’s get louder and demand justice and protection for women! Prayers for her family #JusticeForNoor', 'display_text_range': [0, 277], 'entities': {'hashtags': [{'text': 'JusticeForNoor', 'indices': [262, 277]}], 'urls': [], 'user_mentions': [], 'symbols': []}}, 'quote_count': 6, 'reply_count': 7, 'retweet_count': 132, 'favorite_count': 436, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/dQ03uCWU34', 'expanded_url': 'https://twitter.com/i/web/status/1428676469304315904', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'maheenghani_', 'name': 'Maheen Ghani', 'id': 103251650, 'id_str': '103251650', 'indices': [3, 16]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,,,,,
Fri Aug 20 22:26:34 +0000 2021,1428845942770307073,1428845942770307073,RT @neha_mansoor: Its been a month. Where is justice? Why is #ZahirJaffer not punished as yet? Why has everyone stopped talking about it?…,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 382206935, 'id_str': '382206935', 'name': 'To Moon 🚀🚀🚀🚀', 'screen_name': 'tothemoon0077', 'location': 'Pakistan', 'url': None, 'description': '#dogecoin #doge #dogearmy', 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 160, 'friends_count': 2176, 'listed_count': 2, 'favourites_count': 2561, 'statuses_count': 2326, 'created_at': 'Thu Sep 29 17:28:23 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1356800829689372676/i6GcdR5N_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1356800829689372676/i6GcdR5N_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/382206935/1612322660', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,"{'created_at': 'Fri Aug 20 21:38:57 +0000 2021', 'id': 1428833963263631367, 'id_str': '1428833963263631367', 'text': 'Its been a month. Where is justice? Why is #ZahirJaffer not punished as yet? Why has everyone stopped talking about… https://t.co/LkjI8s224l', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1019259149698371584, 'id_str': '1019259149698371584', 'name': 'Neha Mansoor', 'screen_name': 'neha_mansoor', 'location': 'Karachi, Pakistan', 'url': None, 'description': None, 'translator_type': 'none', 'protected': False, 'verified': False, 'followers_count': 4, 'friends_count': 7, 'listed_count': 0, 'favourites_count': 11, 'statuses_count': 109, 'created_at': 'Tue Jul 17 16:34:53 +0000 2018', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': '', 'profile_background_image_url_https': '', 'profile_background_tile': False, 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1427757180967690249/b2QBdLdG_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1427757180967690249/b2QBdLdG_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'Its been a month. Where is justice? Why is #ZahirJaffer not punished as yet? Why has everyone stopped talking about it? \n#noormukadam #NoorNeedsJustice #JusticeForNoor #endfemicide #yesallmen', 'display_text_range': [0, 191], 'entities': {'hashtags': [{'text': 'ZahirJaffer', 'indices': [43, 55]}, {'text': 'noormukadam', 'indices': [121, 133]}, {'text': 'NoorNeedsJustice', 'indices': [134, 151]}, {'text': 'JusticeForNoor', 'indices': [152, 167]}, {'text': 'endfemicide', 'indices': [168, 180]}, {'text': 'yesallmen', 'indices': [181, 191]}], 'urls': [], 'user_mentions': [], 'symbols': []}}, 'quote_count': 0, 'reply_count': 0, 'retweet_count': 3, 'favorite_count': 6, 'entities': {'hashtags': [{'text': 'ZahirJaffer', 'indices': [43, 55]}], 'urls': [{'url': 'https://t.co/LkjI8s224l', 'expanded_url': 'https://twitter.com/i/web/status/1428833963263631367', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [{'text': 'ZahirJaffer', 'indices': [61, 73]}], 'urls': [], 'user_mentions': [{'screen_name': 'neha_mansoor', 'name': 'Neha Mansoor', 'id': 1019259149698371584, 'id_str': '1019259149698371584', 'indices': [3, 16]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,,,,,,
